,Path,Class,Size,Height,Width,Ratio,Avg_Red,Avg_Green,Avg_Blue
177,../Dataset/train/Plain/26.Evacuated_Highway_401_Color.jpg,Plain,12502500,1667,2500,1.4997000599880024,109.87968206358728,111.72190833833233,104.99439160167967
178,../Dataset/train/Plain/26.p1376306386-3.jpg,Plain,571536,378,504,1.3333333333333333,154.3514424288234,141.70059103888468,131.25914378096917
179,../Dataset/train/Plain/26.russian-roads-karelia-travel-by-road-asphalt-road-smooth-road_73741-118.jpg,Plain,783126,417,626,1.501199040767386,112.34753794408563,125.20510875644533,130.80705020648017
180,../Dataset/train/Plain/260.EFyBQMdXYAAkOsA.jpg,Plain,2015232,656,1024,1.5609756097560976,117.58676519626525,112.9551153415587,107.2264716915968
181,../Dataset/train/Plain/261.N5RHKPR084UKX9371Q2R.jpg,Plain,1122750,499,750,1.503006012024048,115.11420975283902,109.91776085504343,99.07923313293253
182,../Dataset/train/Plain/262.1pic_4ea7f0b5b85b9834ddbb6f6a5d2c5232.jpg,Plain,1888128,704,894,1.2698863636363635,150.6138000177954,145.41146627771,141.06584458257066
183,../Dataset/train/Plain/263.projects-for-6320-km-roads-awarded-under-bharatmala.jpg,Plain,921600,480,640,1.3333333333333333,150.82441731770834,147.46289388020833,142.668564453125
184,../Dataset/train/Plain/265.Roads_highways3.jpg,Plain,810000,450,600,1.3333333333333333,122.72742962962963,96.83123333333333,83.57286296296296
185,../Dataset/train/Plain/27.medium-wide-shot-smooth-roads-600w-1370582291.jpg,Plain,846000,470,600,1.2765957446808511,113.16177659574468,124.90270212765958,110.57374113475177
186,../Dataset/train/Plain/27.solar-roads-2-900x506.jpg,Plain,1366200,506,900,1.7786561264822134,94.58797760210804,86.77444005270092,57.78263724198507
187,../Dataset/train/Plain/27.winding-road-signs.jpg,Plain,5713920,992,1920,1.935483870967742,86.95450216313844,97.85146746891802,98.2896463373656
188,../Dataset/train/Plain/272.im-challenge-of-road-traffic.jpg,Plain,523776,341,512,1.501466275659824,192.20376076796188,192.4612353372434,182.39690822030792
189,../Dataset/train/Plain/275.ROADWORKPatterson_Super_Portrait.jpg,Plain,782496,416,627,1.5072115384615385,145.89347932768985,149.91405195681511,131.8922409827015
190,../Dataset/train/Plain/276.the-road.jpg,Plain,605550,367,550,1.4986376021798364,120.5081694327471,137.04772851127075,111.16364627198415
191,../Dataset/train/Plain/277.HOW-SAFE-ARE-YOU-ON-BRITAINS-ROADS-2014-RESULTS.jpg,Plain,508800,265,640,2.4150943396226414,68.78817806603773,76.42919811320755,38.450483490566036
192,../Dataset/train/Plain/279.content-column-410-solutions-rural-road-solutions.jpg,Plain,252150,205,410,2.0,118.92757882212969,112.62593694229625,89.1538488994646
193,../Dataset/train/Plain/28.20622226-straight-roads-towards-monument-valley-usa.jpg,Plain,3365700,1300,863,0.6638461538461539,133.24562527854533,147.9269061413673,179.75574204474552
194,../Dataset/train/Plain/28.38002-Cement-Concrete-Roads.jpg,Plain,1396500,490,950,1.9387755102040816,136.32184962406015,143.0047948442535,147.5351321160043
195,../Dataset/train/Plain/281.general_1527588279m.jpg,Plain,1197774,541,738,1.3641404805914972,80.88673238858081,81.95362397246893,93.47123413932846
196,../Dataset/train/Plain/283.road-071112-feature.jpg,Plain,882000,300,980,3.2666666666666666,148.00212585034015,164.12163945578232,121.81072108843537
197,../Dataset/train/Plain/284.federation-way-1.jpg,Plain,691200,480,480,1.0,126.32155381944445,132.35991319444443,137.42745225694443
198,../Dataset/train/Plain/287.IMG_6385.jpg,Plain,6480000,1200,1800,1.5,150.82003935185185,149.67037731481483,149.08515787037038
199,../Dataset/train/Plain/289.40160-Concrete-Roads.jpg,Plain,247380,217,380,1.7511520737327189,171.7820276497696,170.61480717923843,158.76410380790688
200,../Dataset/train/Plain/29.2373c0d2-d860-41df-967d-bf72a71b69b7-large16x9_GettyImages1032330606.jpg,Plain,1641690,555,986,1.7765765765765766,169.31229282020357,128.65529119383075,60.00985508835407
201,../Dataset/train/Plain/29.42859169805_0dbe7ea1ec_b.jpg,Plain,2077713,677,1023,1.5110782865583456,118.05177230926505,115.83554754674972,91.4322502674816
202,../Dataset/train/Plain/29.long-straight-roads-600w-1114964789.jpg,Plain,756000,420,600,1.4285714285714286,88.1048373015873,97.07802380952381,97.79163888888888
203,../Dataset/train/Plain/296.Screen+Shot+2019-11-11+at+4.47.33+PM.jpg,Plain,848700,410,690,1.6829268292682926,87.99717568045246,83.1575574407918,79.32316012725344
204,../Dataset/train/Plain/3.000ND-46%20W1.jpg,Plain,410670,351,390,1.1111111111111112,152.68213894367742,150.470465337132,140.70720286361313
205,../Dataset/train/Plain/3.1RV-cDhABKsMwdF6XYdlFauW0cDSeQZ7f2TBNU00fBQ.jpg,Plain,9449472,1538,2048,1.3315994798439532,133.9161864281941,134.02868509478625,129.62463077302098
206,../Dataset/train/Plain/3.jpg,Plain,2104320,685,1024,1.494890510948905,149.37069171989052,156.8163549270073,149.91066805428832
207,../Dataset/train/Plain/3.Ram-Country-Roads-US-FI-630x339.jpg,Plain,640710,339,630,1.8584070796460177,128.228749356183,127.17340918668353,102.5007866273353
208,../Dataset/train/Plain/3.Road_in_Norway.jpg,Plain,3561516,882,1346,1.526077097505669,89.31982476001792,99.5901924910628,86.97116929981502
209,../Dataset/train/Plain/30.highway-401-westbound-collectors-crash.jpg,Plain,1027260,439,780,1.7767653758542141,104.34517843583903,101.2909555516617,90.95459377372816
210,../Dataset/train/Plain/30.pc-fall-200.jpg,Plain,160200,267,200,0.7490636704119851,127.59106741573034,105.54559925093633,57.64282771535581
211,../Dataset/train/Plain/300.2018032927-5-1024x768.jpg,Plain,2359296,768,1024,1.3333333333333333,133.65961710611978,131.35435104370117,121.86179097493489
212,../Dataset/train/Plain/301.main-roads-term-network-no1-1140x507.jpg,Plain,1733940,507,1140,2.2485207100591715,165.7416087061836,169.8032682791792,163.02811862002144
213,../Dataset/train/Plain/302.Old_Albany_Post_Road.jpg,Plain,6907464,1698,1356,0.7985865724381626,108.59127517711276,112.57036562188381,87.71219524271136
214,../Dataset/train/Plain/306.1557600632-4107.jpg,Plain,863040,464,620,1.3362068965517242,151.8094375695217,147.5369299221357,141.54656215239154
215,../Dataset/train/Plain/31.bf94a6b8143761c8a5ac07521e512b9c.jpg,Plain,4374000,1350,1080,0.8,94.43689643347051,87.77201577503429,74.43206652949246
216,../Dataset/train/Plain/31.mdsteelslag_hn01g0_ds_2400.jpg,Plain,3235968,848,1272,1.5,159.89683365224872,143.90741441200902,140.6995418372493
217,../Dataset/train/Plain/311.scottish-road-trip-view-south-260nw-774755104.jpg,Plain,388080,280,462,1.65,148.10781539888683,161.41906307977737,166.81822820037107
218,../Dataset/train/Plain/314.a31df9f0da8fecdd1061d19e3c2a59142daa15ad.jpg,Plain,713700,366,650,1.7759562841530054,133.78002522068095,129.93543926019336,118.43274485077764
219,../Dataset/train/Plain/316.road_1.jpg,Plain,521700,370,470,1.2702702702702702,91.76712478435883,108.38527314548591,95.66665899942495
220,../Dataset/train/Plain/318._105895442_roadsign.jpg,Plain,657072,351,624,1.7777777777777777,137.39452297465118,133.29649262181314,127.81161881802907
221,../Dataset/train/Plain/32.500_F_286554510_F1BCqu3yPcYlAvOvqI49RBEDLczwaFMf.jpg,Plain,354000,236,500,2.1186440677966103,129.47378813559322,131.81020338983052,142.15942372881355
222,../Dataset/train/Plain/32.now-5a545275-9a27-436e-b64f-3cc12beb4119-1210-680.jpg,Plain,1387710,510,907,1.7784313725490195,126.42339537799684,129.5535551376008,127.30205158138227
223,../Dataset/train/Plain/328.105895438_windingcountryroadsign.jpg,Plain,734580,371,660,1.778975741239892,135.34296740994853,136.3082332761578,112.13738054398432
224,../Dataset/train/Plain/33.Country-Road.png,Plain,3048960,794,1280,1.6120906801007557,129.09143970403022,95.01906486146096,62.94583300535265
225,../Dataset/train/Plain/33.GettyImages-475428921-609x419.jpg,Plain,765513,419,609,1.4534606205250598,83.46973989991025,131.01316372158277,155.8272962052898
226,../Dataset/train/Plain/33.sull1.jpg,Plain,288420,380,253,0.6657894736842105,59.204971915955895,62.97350738506345,69.11948200540878
227,../Dataset/train/Plain/335.lu-05-t%C3%BAnel-479x381.jpg,Plain,547497,381,479,1.2572178477690288,109.10087726508091,112.18666951599735,110.42267628863719
228,../Dataset/train/Plain/336.2370174917_6c2a14bcae_o.jpg,Plain,1102500,525,700,1.3333333333333333,84.58418775510204,78.76847891156463,84.91454149659864
229,../Dataset/train/Plain/337.BMW_small_Picture.jpg,Plain,562860,354,530,1.497175141242938,145.65087943716023,118.09943502824859,117.497788082294
230,../Dataset/train/Plain/339.curvy-roads.jpg,Plain,1995000,665,1000,1.5037593984962405,123.8456977443609,127.71174887218045,116.6706015037594
231,../Dataset/train/Plain/34..jpg,Plain,3240000,900,1200,1.3333333333333333,125.94935555555556,125.5108925925926,123.96551944444444
232,../Dataset/train/Plain/34.232427_5f9ffc60.jpg,Plain,819840,427,640,1.4988290398126465,162.12644174473067,165.68449209601874,151.5929632611241
233,../Dataset/train/Plain/34.NHAIBIG7OCT2019.jpg,Plain,850500,350,810,2.3142857142857145,111.11977425044091,100.04980952380953,87.2099188712522
234,../Dataset/train/Plain/340.imagef7973d0b-ad11-4bbc-bc81-5d606377259f.jpg,Plain,217000,350,620,1.7714285714285714,,,
235,../Dataset/train/Plain/341.Roadscheme-770x433.jpg,Plain,1000230,433,770,1.7782909930715936,123.9990852104016,116.10775321676014,107.71886266158783
236,../Dataset/train/Plain/343.776.jpg,Plain,162000,180,300,1.6666666666666667,117.02331481481481,117.86825925925926,109.29142592592592
237,../Dataset/train/Plain/344.640px-Approaching-Yamuna01_Agra_Lucknow_Expressway_33198644271-1.jpg,Plain,917760,478,640,1.3389121338912133,124.28423444037657,132.53710774058578,134.95507975941422
238,../Dataset/train/Plain/347.back-1.jpg,Plain,2880000,800,1200,1.5,90.81456666666666,91.00045416666667,91.461825
239,../Dataset/train/Plain/348.2019_11$largeimg29_Friday_2019_072204730.jpg,Plain,736560,372,660,1.7741935483870968,106.83329667644183,105.82059710003259,103.12630742913001
240,../Dataset/train/Plain/349.plastic-roadway.jpg,Plain,1387710,510,907,1.7784313725490195,140.72133082560478,154.53872278790237,168.09947683593833
241,../Dataset/train/Plain/35.2filtro_cabecera.jpg,Plain,1574400,410,1280,3.1219512195121952,109.33382431402438,114.74782583841463,90.79077362804878
242,../Dataset/train/Plain/35.b881426392z1_20180613171224_000ge114maqu2-0-8a3sqoyse38kggknfq2_t1880.jpg,Plain,7055640,1251,1880,1.5027977617905675,146.8571402452506,147.49680340833717,132.32590948517782
243,../Dataset/train/Plain/35.depositphotos_265666188-stock-photo-straight-roads.jpg,Plain,5441700,1700,1067,0.6276470588235294,152.4570808754617,148.089487292574,145.5777473951155
244,../Dataset/train/Plain/35.infinite2_wm.jpg,Plain,9174000,1529,2000,1.3080444735120995,117.54571909744931,129.40359548724658,133.02852975801179
245,../Dataset/train/Plain/351.enjoy-the-drive.jpg,Plain,8793600,1145,2560,2.2358078602620086,100.44240311135371,116.07525791484716,139.592890625
246,../Dataset/train/Plain/352.border-roads-story__647x404_07-770x433.jpeg,Plain,1000230,433,770,1.7782909930715936,147.00747128160523,146.8972556312048,155.87314117752916
247,../Dataset/train/Plain/353.ruta_40.jpg,Plain,331776,288,384,1.3333333333333333,122.52127640335648,128.65521014178242,135.55039243344908
248,../Dataset/train/Plain/354.Kaloor-Kadavanthra-roadpothole-650.jpg,Plain,936000,480,650,1.3541666666666667,103.76884615384616,97.27051282051282,85.13789743589743
249,../Dataset/train/Plain/355.BRO-to-use-plastic-roads.jpeg,Plain,472500,350,450,1.2857142857142858,118.56954920634921,120.94528253968254,72.77124444444445
250,../Dataset/train/Plain/356.track-bare_0.jpg,Plain,607500,450,450,1.0,119.40073580246914,121.35045925925925,132.72752592592593
251,../Dataset/train/Plain/359.Completed-diamond-interchange-e1570056886137-1038x649.png,Plain,673662,649,1038,1.5993836671802772,124.95794181651927,125.90875839812844,108.35108852807491
252,../Dataset/train/Plain/36.Road-home-page.jpg,Plain,688500,300,765,2.55,130.64113725490196,135.8252156862745,67.54171241830065
253,../Dataset/train/Plain/36.russian-roads-in-karelia-travel-by-road-asphalt-road-smooth-road-car-PTKGMP.jpg,Plain,3728400,956,1300,1.3598326359832635,65.09156099130995,78.54831831348568,94.40977228838108
254,../Dataset/train/Plain/360.1200px-MMLNorr1.JPG,Plain,3240000,900,1200,1.3333333333333333,126.01855185185185,139.42628333333334,129.08345462962964
255,../Dataset/train/Plain/361.300px-MumbaiPuneExpressway.jpg,Plain,378900,421,300,0.7125890736342043,146.29708630245446,138.32299287410927,116.87809184481394
256,../Dataset/train/Plain/365.upasi-pitches-for-roads-laid-with-rubber-bitumen.jpg,Plain,921600,480,640,1.3333333333333333,132.27051432291665,119.24655598958333,115.42909830729167
257,../Dataset/train/Plain/37.country-roads-1.jpg,Plain,6912000,1200,1920,1.6,120.84747612847222,118.36477430555556,102.05622092013888
258,../Dataset/train/Plain/37.maxresdefault.jpg,Plain,2764800,720,1280,1.7777777777777777,146.94612630208334,140.03104926215278,137.188505859375
259,../Dataset/train/Plain/37.straight_road.jpg,Plain,4320000,900,1600,1.7777777777777777,138.73234027777778,135.74985138888889,136.18978958333332
260,../Dataset/train/Plain/37._106080083_india_roads.jpg,Plain,657072,351,624,1.7777777777777777,128.06402494703778,128.4640496018701,127.08499981737161
261,../Dataset/train/Plain/370.roads-and-buildings-department-vastrapur-ahmedabad-road-and-building-department-0skvw41fum.jpg,Plain,954594,543,586,1.0791896869244935,165.69537834932967,178.44844405055971,163.027171760979
262,../Dataset/train/Plain/38.13y.jpg,Plain,2764800,720,1280,1.7777777777777777,138.99593315972223,184.92185655381945,198.05238172743054
263,../Dataset/train/Plain/38.695736_74031207.jpg,Plain,1080000,450,800,1.7777777777777777,80.00753055555556,86.07551111111111,59.793325
264,../Dataset/train/Plain/38.depositphotos_254882322-stock-photo-empty-country-roads-streets-germany.jpg,Plain,5601600,1167,1600,1.3710368466152527,121.0955778706084,136.16005623393318,143.67823639674378
265,../Dataset/train/Plain/38.Roads-300x300.jpg,Plain,270000,300,300,1.0,161.9660111111111,164.19685555555554,142.18113333333332
266,../Dataset/train/Plain/39.centre-firms-plan-to-grade-state-roads.jpg,Plain,921600,480,640,1.3333333333333333,155.85404296875,164.43021809895833,162.30599609375
267,../Dataset/train/Plain/39.v47-3324122.jpg,Plain,2199753,699,1049,1.5007153075822603,100.6347239894661,112.34883416456302,104.86919758718365
268,../Dataset/train/Plain/4.49297611-c10e-416b-be42-555c32751d83-700x.jpg,Plain,919800,438,700,1.5981735159817352,133.11283757338552,131.40151011089367,140.54739073711676
269,../Dataset/train/Plain/4.Essay-Roads-Featured.jpg,Plain,5940000,1100,1800,1.6363636363636365,129.93786212121213,139.70403636363636,143.47524696969697
270,../Dataset/train/Plain/4.jpg,Plain,229320,196,390,1.989795918367347,144.6070251177394,144.4340790162219,134.12102302459445
271,../Dataset/train/Plain/4.new-road-01.jpg,Plain,768180,413,620,1.5012106537530265,67.34193548387097,123.24930875576037,144.60746309458722
272,../Dataset/train/Plain/40.500_F_225885581_gWWa6kNzQXzoH0cxyRKyksrP58zlHdIn.jpg,Plain,562500,375,500,1.3333333333333333,122.03005866666666,134.226928,133.85503466666665
273,../Dataset/train/Plain/40.e4078330-fbd8-11e9-9dfa-3d415efc973c_1572544819444_1572544921128.jpg,Plain,608400,338,600,1.7751479289940828,130.81570512820514,134.79091222879686,136.97229783037474
274,../Dataset/train/Plain/40.roads319a.jpg,Plain,2289225,655,1165,1.7786259541984732,104.65636405333683,97.97301182714673,72.02544048750123
275,../Dataset/train/Plain/41.262321669.jpg,Plain,5040000,1120,1500,1.3392857142857142,130.5796363095238,136.70278511904763,129.13549404761903
276,../Dataset/train/Plain/41.stock-photo-17267652-skyline-drive-shenandoah-national-forest-virginia.jpg,Plain,359550,282,425,1.5070921985815602,86.59829787234042,103.77744680851063,64.8386065915728
277,../Dataset/train/Plain/42.desolate-straight-roads-in-remote-mongolia-at-sunset-BB0H0J.jpg,Plain,3728400,956,1300,1.3598326359832635,136.67983665915673,90.42733504988735,70.77755069198584
278,../Dataset/train/Plain/42.russian-roads-in-karelia-travel-by-road-asphalt-road-smooth-road-car-PTKGXX.jpg,Plain,3728400,956,1300,1.3598326359832635,40.110414386868364,78.5351544898616,95.82312600579337
279,../Dataset/train/Plain/43.CountryRoads1.jpg,Plain,562500,375,500,1.3333333333333333,132.932016,151.32654933333333,148.00796266666666
280,../Dataset/train/Plain/43.miliionaire-mentor-straight-roads-do-not-make-skillful-drivers-and-27263042.png,Plain,904000,452,500,1.1061946902654867,87.61068584070796,76.21746017699115,67.64263274336284
281,../Dataset/train/Plain/43.windingroad.jpeg,Plain,320400,267,400,1.4981273408239701,148.22998127340824,118.90324906367042,67.87
282,../Dataset/train/Plain/44.54542104-dd46-11e9-8cad-8cb97eec827a_1569178612181_1569178692158.jpg,Plain,606600,337,600,1.7804154302670623,109.4703115727003,119.05385756676557,142.29615232443126
283,../Dataset/train/Plain/44.sFoPoVD.jpg,Plain,3240000,1200,900,0.75,119.18033888888888,109.74886018518518,122.96642962962963
284,../Dataset/train/Plain/45.262321324.jpg,Plain,5040000,1120,1500,1.3392857142857142,60.71903392857143,69.95380059523809,77.3270125
285,../Dataset/train/Plain/45.roman-roads.jpg,Plain,771897,413,623,1.5084745762711864,117.09605944834608,116.49870384261112,112.3657184831655
286,../Dataset/train/Plain/45.swedish-road.jpg,Plain,1969920,608,1080,1.7763157894736843,131.1378045808967,144.3389802631579,125.57755543372319
287,../Dataset/train/Plain/46.DjhYPmgWwAEE0DC.jpg,Plain,3240000,900,1200,1.3333333333333333,85.1509638888889,85.61175833333333,80.22523333333334
288,../Dataset/train/Plain/46.PA-6497441-1024x681.jpg,Plain,2092032,681,1024,1.5036710719530102,139.79276225220264,137.8199310526799,126.29154047356828
289,../Dataset/train/Plain/46.Roads-as-fundamental-right.jpg,Plain,1227636,486,842,1.7325102880658436,73.52180043595985,84.03332258096049,92.3835175899045
290,../Dataset/train/Plain/46.VIRB0413.jpg,Plain,921600,480,640,1.3333333333333333,112.15129557291667,113.78488606770833,125.99645182291667
291,../Dataset/train/Plain/47.428682b700bd5c20f962c733b2a3362d.jpg,Plain,3014016,752,1336,1.7765957446808511,105.58695673811951,112.75067683781373,114.5162620238247
292,../Dataset/train/Plain/48.4466912636_8c817b95c5_b.jpg,Plain,2088960,1024,680,0.6640625,119.76880888097426,119.47226131663604,103.23687815946691
293,../Dataset/train/Plain/48.Horse%20on%20country%20road.jpg,Plain,2872800,798,1200,1.5037593984962405,139.7365142021721,141.92919903926483,132.35908103592314
294,../Dataset/train/Plain/48.s960_ris-midlands.jpg,Plain,1843200,640,960,1.5,42.302639973958335,44.2619384765625,51.524607747395834
295,../Dataset/train/Plain/49.08B12B4D-BC2A-4A2E-8078-19EB2D595FA4.jpeg,Plain,1927800,680,945,1.3897058823529411,151.01019919078743,156.5571910986617,159.8567787114846
296,../Dataset/train/Plain/49.plastic-roads-1.jpg,Plain,2073600,720,960,1.3333333333333333,107.0636646412037,106.46350405092592,92.41698640046296
297,../Dataset/train/Plain/49.russian-roads-in-karelia-travel-by-road-asphalt-road-smooth-road-car-PTKGW9.jpg,Plain,3728400,956,1300,1.3598326359832635,23.433565336337303,52.60028725458642,67.66770840038622
298,../Dataset/train/Plain/5.1-2.jpg,Plain,2525628,749,1124,1.500667556742323,85.45270206063601,54.53552542179608,32.24331492998969
299,../Dataset/train/Plain/5.jpg,Plain,8122500,1425,1900,1.3333333333333333,112.88734884579871,99.97855327793167,122.46489048938135
300,../Dataset/train/Plain/5.RACMJSXXIK7BFWBEPV5KGO6TNA.jpg,Plain,1832544,606,1008,1.6633663366336633,58.66898148148148,51.22225332652313,50.7415969275499
301,../Dataset/train/Plain/5.shutterstock_61599592-e1550683226496.jpg,Plain,1680000,800,700,0.875,135.42101607142857,149.30389107142858,141.09258392857143
302,../Dataset/train/Plain/5.straight-roads2.jpg,Plain,23970816,2448,3264,1.3333333333333333,100.12494793669102,103.25610655056549,92.39357871671953
303,../Dataset/train/Plain/50.141636-full.jpg,Plain,2098176,683,1024,1.499267935578331,75.16862503431553,71.84696565016472,75.21975801839312
304,../Dataset/train/Plain/50.country-roads.jpg,Plain,603900,366,550,1.5027322404371584,111.23862394436165,125.15026328862395,113.35685047193243
305,../Dataset/train/Plain/50.long-straight-roads-into.jpg,Plain,681450,413,550,1.3317191283292977,162.04409861325115,165.84375522782304,166.14352630420427
306,../Dataset/train/Plain/50.shutterstock_770775139_0.jpg,Plain,7199100,1263,1900,1.5043547110055424,132.16033129141144,137.07712422386132,128.91584364712256
307,../Dataset/train/Plain/51.TA39top-Foto-Troels-Andersen.jpg,Plain,2624400,810,1080,1.3333333333333333,128.28924897119342,126.48115454961135,124.89253543667124
308,../Dataset/train/Plain/52.MOEmzIA1-770x433.jpeg,Plain,1000230,433,770,1.7782909930715936,110.31059956210072,108.02192195794967,94.69240574667826
309,../Dataset/train/Plain/53.The-Roads-in-Belize-1.jpg,Plain,1555200,540,960,1.7777777777777777,117.61270254629629,120.20412808641976,109.9572588734568
310,../Dataset/train/Plain/54.600251-harry_wedzinga-gettyimages-913168420.jpg,Plain,2039400,618,1100,1.779935275080906,82.35598117093262,85.39874521918212,63.06097969991174
311,../Dataset/train/Plain/55.Plastic-road-head.png,Plain,825600,430,640,1.4883720930232558,86.07160610465117,91.60339389534883,101.66222020348837
312,../Dataset/train/Plain/56.3111a.jpg,Plain,1079940,439,820,1.867881548974943,148.2400522251236,148.92173731873993,145.02983776876493
313,../Dataset/train/Plain/58.eyre-highway-AP101489089.jpg,Plain,432000,300,480,1.6,160.14430555555555,152.08978472222222,161.38247916666666
314,../Dataset/train/Plain/59.The%20longest%20roads%20in%20the%20world0.jpg,Plain,1128600,418,900,2.15311004784689,137.9061111111111,130.6410552897395,117.24645933014354
315,../Dataset/train/Plain/6.000Highway%20851.jpg,Plain,424710,363,390,1.0743801652892562,147.36910362364907,140.16911068729252,128.05474323656142
316,../Dataset/train/Plain/6.540283433_541f710840_o.jpg,Plain,11188800,1554,2400,1.5444015444015444,95.460651008151,108.94260081510082,117.20242760617761
317,../Dataset/train/Plain/6.country-road-770x439_c.jpg,Plain,1014090,439,770,1.753986332574032,161.60066857971185,180.9409963612697,166.54467650800225
318,../Dataset/train/Plain/6.cropped-roads_wallpaper4223.jpg,Plain,4450500,989,1500,1.5166835187057635,50.359234243343444,75.34033164812942,101.91874755645433
319,../Dataset/train/Plain/6.jpg,Plain,5940000,1100,1800,1.6363636363636365,129.93786212121213,139.70403636363636,143.47524696969697
320,../Dataset/train/Plain/60.DJI_0062-nzzw1qlsoies08j3k88q7vhpq1munqpuwjli431vns.jpg,Plain,1380000,500,920,1.84,64.7323695652174,63.644326086956525,59.95369130434783
321,../Dataset/train/Plain/61.Roadways_Landscapes_023_cropped.jpg,Plain,2332800,486,1600,3.292181069958848,158.40400462962964,134.10055941358024,116.0101813271605
322,../Dataset/train/Plain/62.roads-of-the-future.jpeg,Plain,2386323,669,1189,1.7772795216741406,61.447532877988436,101.44989760397063,98.93835620743714
323,../Dataset/train/Plain/63.Posted-Road-1-1080x675.jpg,Plain,2187000,675,1080,1.6,123.63785459533608,117.25761865569272,111.41200411522634
324,../Dataset/train/Plain/64.1540148417-3697.jpg,Plain,863040,464,620,1.3362068965517242,160.02421440489434,153.16747427697442,142.2413584538376
325,../Dataset/train/Plain/65.RoadBanner.jpg,Plain,1212000,400,1010,2.525,144.45546782178218,133.67278465346536,124.14655445544554
326,../Dataset/train/Plain/66.165db81a-c1b7-11e9-be68-67bc3b8e042c_1566149260767_1566149273946.jpg,Plain,608400,338,600,1.7751479289940828,139.41555719921104,135.54997041420117,99.36466962524655
327,../Dataset/train/Plain/67.Ice_road_saimaa.JPG,Plain,29942784,2736,3648,1.3333333333333333,116.01546559598467,132.0923265852634,146.3961876090079
328,../Dataset/train/Plain/68.road-banner%20%282%29.png,Plain,342650,445,770,1.7303370786516854,82.1776302349336,96.08815409309791,107.06059827812636
329,../Dataset/train/Plain/69.RTX6DQRV.jpg,Plain,8485140,1373,2060,1.5003641660597233,110.78391482049796,123.23648024664296,126.33214066002446
330,../Dataset/train/Plain/7.13802057035_4e6ab91b98_b.jpg,Plain,2082816,678,1024,1.5103244837758112,105.95961093058628,148.78702583425516,173.75025062223452
331,../Dataset/train/Plain/7.920x920.jpg,Plain,1904400,690,920,1.3333333333333333,155.16455261499684,163.74817422810335,155.38602079395085
332,../Dataset/train/Plain/7.Harm_03.jpg,Plain,2359296,768,1024,1.3333333333333333,132.77359771728516,134.70704396565756,119.45790227254231
333,../Dataset/train/Plain/7.jpg,Plain,2092032,681,1024,1.5036710719530102,148.67130856506975,160.55082283636196,164.10096595080765
334,../Dataset/train/Plain/7._88068994_thinkstockphotos-493881770.jpg,Plain,734580,371,660,1.778975741239892,109.23967573307196,108.06250102099159,95.97553704157478
335,../Dataset/train/Plain/72.2019-Roads-Feature-Image-1024x410.jpg,Plain,1259520,410,1024,2.497560975609756,90.62368044969512,93.39826838795732,80.81458174542684
336,../Dataset/train/Plain/73.roads_2419537b.jpg,Plain,719820,387,620,1.6020671834625324,91.18963490872719,92.00577644411102,66.98304992914895
337,../Dataset/train/Plain/74.ice.roads.1.hi.res.jpg,Plain,3267840,851,1280,1.5041128084606346,136.98504883960047,160.08940217391304,171.03051832403054
338,../Dataset/train/Plain/75.Shoulder.jpg,Plain,1711500,652,875,1.3420245398773005,133.95379141104294,141.5323032427695,119.68782471516214
339,../Dataset/train/Plain/76.Truck_travelling_on_rural_road.jpg,Plain,2880000,600,1600,2.6666666666666665,125.52611666666667,129.39856041666667,110.47078020833334
340,../Dataset/train/Plain/77.Roads-nature-pic.jpg,Plain,616320,321,640,1.9937694704049844,114.10769080996884,110.00184968847353,60.73841997663551
341,../Dataset/train/Plain/78.road_resize_md.jpg,Plain,1178496,528,744,1.4090909090909092,159.06944444444446,152.62403521098076,150.20455563701532
342,../Dataset/train/Plain/79.1545318623-3428.jpg,Plain,863040,464,620,1.3362068965517242,168.46314655172415,149.12309162958843,147.7915322580645
343,../Dataset/train/Plain/8.15004725667_6fbc5f2581_b.jpg,Plain,2359296,768,1024,1.3333333333333333,101.33904266357422,133.51439412434897,86.7830073038737
344,../Dataset/train/Plain/8.cool-runnings.jpg,Plain,681450,413,550,1.3317191283292977,128.24652872551178,130.0490072639225,138.24515078142196
345,../Dataset/train/Plain/8.d336c256e5e7464f8757216009a9be44.jpg,Plain,8386560,2048,1365,0.66650390625,162.60677941849818,154.38695162259614,123.15017885760074
346,../Dataset/train/Plain/8.GettyImages-166135659.jpg,Plain,11527200,1601,2400,1.499063085571518,110.17889912554654,104.95768608161566,97.29303091817614
347,../Dataset/train/Plain/8.jpg,Plain,151686,159,318,2.0,114.67348997270678,119.5352834144219,119.30590166528222
348,../Dataset/train/Plain/83.slider07_wagdhari_ribbanpalli%20_tollway_plaza.JPG,Plain,41990400,3240,4320,1.3333333333333333,135.63386359739368,148.79951553212163,131.5662162065615
349,../Dataset/train/Plain/84.highway_660_111517093706.jpg,Plain,891000,450,660,1.4666666666666666,152.71236026936026,150.9303872053872,150.11932323232324
350,../Dataset/train/Plain/85.roads-ministry-to-raise-rs-15000-crore-from-epfo.jpg,Plain,202500,225,300,1.3333333333333333,118.59517037037037,102.88842962962963,72.74136296296297
351,../Dataset/train/Plain/86.3111c.jpg,Plain,1079940,439,820,1.867881548974943,119.80584754708595,126.18380465581421,147.97265125840323
352,../Dataset/train/Plain/87.road.jpg,Plain,1229580,506,810,1.6007905138339922,129.7019421265798,131.84915824915825,130.7487337139511
